year,quarter,t,country,iso3,GDPnomunsa,GDPnomsa,GDPrealunsa,GDPrealsa,empl,empl_source,empl_q,empl_interp,empl_annual,realGDP_empl
2020,3,2020q3,Argentina,ARG,6884095,6889673.5,153548.09375,156233.796875,10651.507,observed quarterly,10651.507,10802.16536451937,10936.539,.014667764
2020,4,2020q4,Argentina,ARG,8069382,8067048.5,160600.796875,163883.59375,11516.947,observed quarterly,11516.947,11119.69070942437,10936.539,.014229777
2021,1,2021q1,Argentina,ARG,9196277,9594530,163208,168538.796875,11965.878,observed quarterly,11965.878,11832.6203802473,12241.621,.01408495
2021,2,2021q2,Argentina,ARG,11585070,11097687,180879.203125,169894.90625,11972.019,observed quarterly,11972.019,12161.12312510415,12241.621,.014190999
2021,3,2021q3,Argentina,ARG,11865632,11919190,171689.09375,173715.203125,12392.176,observed quarterly,12392.176,12405.87237242842,12241.621,.014018135
2021,4,2021q4,Argentina,ARG,13572103,13607678,174033.703125,177661.09375,12636.409,observed quarterly,12636.409,12566.86812222013,12241.621,.014059461
2022,1,2022q1,Argentina,ARG,15032468,15708511,174398,180437.40625,12577.88,observed quarterly,12577.88,12669.32502334518,12881.228,.014345613
2022,2,2022q2,Argentina,ARG,19626658,18819380,193559.59375,183491,12983.488,observed quarterly,12983.488,12829.58031064232,12881.228,.014132643
2022,3,2022q3,Argentina,ARG,21936848,22030102,181983.40625,183259.90625,12908.948,observed quarterly,12908.948,12961.35564364858,12881.228,.014196347
2022,4,2022q4,Argentina,ARG,26056850,26094830,176221.203125,178973.796875,13054.597,observed quarterly,13054.597,13064.65102236393,12881.228,.013709638
2023,1,2023q1,Argentina,ARG,30021704,31352168,176255.296875,180969.703125,13167.78,observed quarterly,13167.78,13184.81623802249,13293.498,.013743373
2023,2,2023q2,Argentina,ARG,39519008,37906448,183337.59375,176576,13107.193,observed quarterly,13107.193,13288.24395143476,13293.498,.013471687
2023,3,2023q3,Argentina,ARG,51338412,51553176,180797.59375,180709.203125,13389.602,observed quarterly,13389.602,13345.21185670613,13293.498,.013496234
2023,4,2023q4,Argentina,ARG,70525872,70593208,174073.09375,176208.703125,13509.415,observed quarterly,13509.415,13355.71995383662,13293.498,.0130434
2024,1,2024q1,Argentina,ARG,103597696,108147336,167275.296875,171679.90625,13101.467,observed quarterly,13101.467,13316.10292472676,13335.384,.013103869
1994,4,1994q4,Armenia,ARM,78686,,,,,,,,,
1995,1,1995q1,Armenia,ARM,56312,,,,,,,,,
1995,2,1995q2,Armenia,ARM,97710,,,,,,,,,
1995,3,1995q3,Armenia,ARM,176236,,,,,,,,,
1995,4,1995q4,Armenia,ARM,191998,,,,,,,,,
1996,1,1996q1,Armenia,ARM,82491,,,,,,,,,
1996,2,1996q2,Armenia,ARM,133606,,,,,,,,,
1996,3,1996q3,Armenia,ARM,219061,,,,,,,,,
1996,4,1996q4,Armenia,ARM,226051,,,,,,,,,
1997,1,1997q1,Armenia,ARM,93335,,,,,,,,,
1997,2,1997q2,Armenia,ARM,159224,,,,,,,,,
1997,3,1997q3,Armenia,ARM,266218.9,,,,,,,,,
1997,4,1997q4,Armenia,ARM,285557.9,,,,,,,,,
1998,1,1998q1,Armenia,ARM,124683.7,,,,,,,,,
1998,2,1998q2,Armenia,ARM,198020.6,,,,,,,,,
1998,3,1998q3,Armenia,ARM,308304.3,,,,,,,,,
1998,4,1998q4,Armenia,ARM,324376.2,,,,,,,,,
1999,1,1999q1,Armenia,ARM,130017.4,,,,,,,,,
1999,2,1999q2,Armenia,ARM,216174,,,,,,,,,
1999,3,1999q3,Armenia,ARM,324639.7,,,,,,,,,
1999,4,1999q4,Armenia,ARM,314604.9,,,,,,,,,
2000,1,2000q1,Armenia,ARM,168630.4,,,,,,,,,
2000,2,2000q2,Armenia,ARM,230501.6,,,,,,,,,
2000,3,2000q3,Armenia,ARM,298851.3,,,,,,,,,
2000,4,2000q4,Armenia,ARM,333355,,,,,,,,,
2001,1,2001q1,Armenia,ARM,193072.4,,,,1036.656357142857,interpolated from annual,,1036.656357142857,1035.19,
2001,2,2001q2,Armenia,ARM,248649.8,,,,1035.678785714286,interpolated from annual,,1035.678785714286,1035.19,
2001,3,2001q3,Armenia,ARM,355968.1,,,,1034.701214285714,interpolated from annual,,1034.701214285714,1035.19,
2001,4,2001q4,Armenia,ARM,378186.5,,,,1033.723642857143,interpolated from annual,,1033.723642857143,1035.19,
2002,1,2002q1,Armenia,ARM,208965.7,,,,1032.746071428571,interpolated from annual,,1032.746071428571,,
2002,2,2002q2,Armenia,ARM,261648.1,,,,1031.7685,interpolated from annual,,1031.7685,,
2002,3,2002q3,Armenia,ARM,435164.8,,,,1030.790928571429,interpolated from annual,,1030.790928571429,,
2002,4,2002q4,Armenia,ARM,456693.1,,,,1029.813357142857,interpolated from annual,,1029.813357142857,,
2003,1,2003q1,Armenia,ARM,239902.7,,,,1028.835785714286,interpolated from annual,,1028.835785714286,,
2003,2,2003q2,Armenia,ARM,326244.5,,,,1027.858214285714,interpolated from annual,,1027.858214285714,,
2003,3,2003q3,Armenia,ARM,512679.6,,,,1026.880642857143,interpolated from annual,,1026.880642857143,,
2003,4,2003q4,Armenia,ARM,545815.9,,,,1025.903071428571,interpolated from annual,,1025.903071428571,,
2004,1,2004q1,Armenia,ARM,274650.6,,,,1024.9255,interpolated from annual,,1024.9255,,
2004,2,2004q2,Armenia,ARM,391161.1,,,,1023.947928571429,interpolated from annual,,1023.947928571429,,
2004,3,2004q3,Armenia,ARM,620710.2,,,,1022.970357142857,interpolated from annual,,1022.970357142857,,
2004,4,2004q4,Armenia,ARM,621423.5,,,,1021.992785714286,interpolated from annual,,1021.992785714286,,
2005,1,2005q1,Armenia,ARM,319108.9,,,,1021.015214285714,interpolated from annual,,1021.015214285714,,
2005,2,2005q2,Armenia,ARM,477965,,,,1020.037642857143,interpolated from annual,,1020.037642857143,,
2005,3,2005q3,Armenia,ARM,705748,,,,1019.060071428571,interpolated from annual,,1019.060071428571,,
2005,4,2005q4,Armenia,ARM,740059,,,,1018.0825,interpolated from annual,,1018.0825,,
2006,1,2006q1,Armenia,ARM,357200.3,,,,1017.104928571429,interpolated from annual,,1017.104928571429,,
2006,2,2006q2,Armenia,ARM,590237.5,,,,1016.127357142857,interpolated from annual,,1016.127357142857,,
2006,3,2006q3,Armenia,ARM,859153.7,,,,1015.149785714286,interpolated from annual,,1015.149785714286,,
2006,4,2006q4,Armenia,ARM,849598.3,,,,1014.172214285714,interpolated from annual,,1014.172214285714,,
2007,1,2007q1,Armenia,ARM,422193.7,,,,1013.194642857143,interpolated from annual,,1013.194642857143,,
2007,2,2007q2,Armenia,ARM,682543.3,,,,1012.217071428571,interpolated from annual,,1012.217071428571,,
2007,3,2007q3,Armenia,ARM,1028875.7,,,,1011.2395,interpolated from annual,,1011.2395,,
2007,4,2007q4,Armenia,ARM,1015670.7,,,,1010.261928571429,interpolated from annual,,1010.261928571429,,
2008,1,2008q1,Armenia,ARM,509579.1,,,,998.6386748186859,interpolated from annual,,998.6386748186859,1007.818,
2008,2,2008q2,Armenia,ARM,784606.9,,,,997.6714145722943,interpolated from annual,,997.6714145722943,1007.818,
2008,3,2008q3,Armenia,ARM,1249441.1,,,,1007.334369876805,interpolated from annual,,1007.334369876805,1007.818,
2008,4,2008q4,Armenia,ARM,1024600.5,,,,1027.627540732215,interpolated from annual,,1027.627540732215,1007.818,
2009,1,2009q1,Armenia,ARM,493759.4,,,,1062.174900708342,interpolated from annual,,1062.174900708342,1089.856,
2009,2,2009q2,Armenia,ARM,659326.8,,,,1082.744106469861,interpolated from annual,,1082.744106469861,1089.856,
2009,3,2009q3,Armenia,ARM,980348.1,,,,1100.14060288076,interpolated from annual,,1100.14060288076,1089.856,
2009,4,2009q4,Armenia,ARM,1008216.7,,,,1114.364389941037,interpolated from annual,,1114.364389941037,1089.856,
2010,1,2010q1,Armenia,ARM,544363.5,,,,1133.391444780024,interpolated from annual,,1133.391444780024,1146.586,
2010,2,2010q2,Armenia,ARM,735781.2,,,,1147.675768233885,interpolated from annual,,1147.675768233885,1146.586,
2010,3,2010q3,Armenia,ARM,1048796.7,,,,1153.728161726931,interpolated from annual,,1153.728161726931,1146.586,
2010,4,2010q4,Armenia,ARM,1131261.3,,,,1151.54862525916,interpolated from annual,,1151.54862525916,1146.586,
2011,1,2011q1,Armenia,ARM,612136.6,,,,1138.114503690213,interpolated from annual,,1138.114503690213,1137.93,
2011,2,2011q2,Armenia,ARM,816107.8,,,,1135.956309173341,interpolated from annual,,1135.956309173341,1137.93,
2011,3,2011q3,Armenia,ARM,1146589.9,,,,1136.850902741564,interpolated from annual,,1136.850902741564,1137.93,
2011,4,2011q4,Armenia,ARM,1203111.3,,,,1140.798284394881,interpolated from annual,,1140.798284394881,1137.93,
2012,1,2012q1,Armenia,ARM,658957.8,,,,1152.902088166549,interpolated from annual,,1152.902088166549,1153.762,
2012,2,2012q2,Armenia,ARM,886235.4,,,,1156.87759529086,interpolated from annual,,1156.87759529086,1153.762,
2012,3,2012q3,Armenia,ARM,1217522.3,,,,1155.749753562156,interpolated from annual,,1155.749753562156,1153.762,
2012,4,2012q4,Armenia,ARM,1238006.5,,,,1149.518562980435,interpolated from annual,,1149.518562980435,1153.762,
2013,1,2013q1,Armenia,ARM,784166.2,1130274.3,,,1134.558228480347,interpolated from annual,,1134.558228480347,1128.947,
2013,2,2013q2,Armenia,ARM,978205.1,1124914.5,,,1128.374613828077,interpolated from annual,,1128.374613828077,1128.947,
2013,3,2013q3,Armenia,ARM,1363072.3,1132161.1,,,1125.855192673865,interpolated from annual,,1125.855192673865,1128.947,
2013,4,2013q4,Armenia,ARM,1430194.6,1168288.3,,,1126.999965017711,interpolated from annual,,1126.999965017711,1128.947,
2014,1,2014q1,Armenia,ARM,814938.4,1172067.1,,,1176.93,observed quarterly,1176.93,1140.051897806191,1133.541,
2014,2,2014q2,Armenia,ARM,1030592.9,1178471.1,,,1182.873,observed quarterly,1182.873,1141.208752808865,1133.541,
2014,3,2014q3,Armenia,ARM,1443501.1,1212672.5,,,1153.045,observed quarterly,1153.045,1134.119427501337,1133.541,
2014,4,2014q4,Armenia,ARM,1539593.9,1265415.6,,,1111.709,observed quarterly,1111.709,1118.783921883607,1133.541,
2015,1,2015q1,Armenia,ARM,879565.7,1252237.6,,,1099.178,observed quarterly,1099.178,1096.193216943388,1072.642,
2015,2,2015q2,Armenia,ARM,1105248,1246961.3,,,1083.532,observed quarterly,1083.532,1080.958542636236,1072.642,
2015,3,2015q3,Armenia,ARM,1523902.7,1286475.6,,,1108.06,observed quarterly,1108.06,1065.024662846424,1072.642,
2015,4,2015q4,Armenia,ARM,1534916.8,1257958.7,,,1046.751,observed quarterly,1046.751,1048.391577573953,1072.642,
2016,1,2016q1,Armenia,ARM,893634.2,1247553.4,,,1000.679,observed quarterly,1000.679,1021.937565011025,1006.153,
2016,2,2016q2,Armenia,ARM,1132260.6,1260016.2,,,1004.907,observed quarterly,1004.907,1005.462803922262,1006.153,
2016,3,2016q3,Armenia,ARM,1525628.4,1288764.6,,,1010.374,observed quarterly,1010.374,997.9156194556181,1006.153,
2016,4,2016q4,Armenia,ARM,1515770.3,1270959.3,,,1009.149,observed quarterly,1009.149,999.2960116110951,1006.153,
2017,1,2017q1,Armenia,ARM,971041,1309377.6,,,974.5119999999999,observed quarterly,974.5119999999999,988.2975276274394,1011.724,
2017,2,2017q2,Armenia,ARM,1212700.8,1348143.9,,,1041.52,observed quarterly,1041.52,989.6608436297745,1011.724,
2017,3,2017q3,Armenia,ARM,1587405.4,1399147.7,,,1033.425,observed quarterly,1033.425,1012.405658001167,1011.724,
2017,4,2017q4,Armenia,ARM,1793346.1,1507824.1,,,1001.481,observed quarterly,1001.481,1056.531970741619,1011.724,
2018,1,2018q1,Armenia,ARM,1115563.9,1492141.6,,,1151.04911871802,interpolated from annual,,1151.04911871802,1192.04,
2018,2,2018q2,Armenia,ARM,1362703.9,1495703.5,,,1197.195642261629,interpolated from annual,,1197.195642261629,1192.04,
2018,3,2018q3,Armenia,ARM,1687018.4,1479562.4,,,1215.113261771804,interpolated from annual,,1215.113261771804,1192.04,
2018,4,2018q4,Armenia,ARM,1851749,1549627.7,,,1204.801977248548,interpolated from annual,,1204.801977248548,1192.04,
2019,1,2019q1,Armenia,ARM,1242121.8,1596155.2,,,1151.232510286108,interpolated from annual,,1151.232510286108,1151.749,
2019,2,2019q2,Armenia,ARM,1484958.1,1628987.9,,,1141.294646359433,interpolated from annual,,1141.294646359433,1151.749,
2019,3,2019q3,Armenia,ARM,1822640.1,1642046.8,,,1146.780068036662,interpolated from annual,,1146.780068036662,1151.749,
2019,4,2019q4,Armenia,ARM,1993601.8,1676131.9,,,1167.688775317797,interpolated from annual,,1167.688775317797,1151.749,
2020,1,2020q1,Armenia,ARM,1263058.8,1619949.2,,,1222.366558530203,interpolated from annual,,1222.366558530203,1236.519,
2020,2,2020q2,Armenia,ARM,1274458.7,1408408.4,,,1243.869300153609,interpolated from annual,,1243.869300153609,1236.519,
2020,3,2020q3,Armenia,ARM,1743630.8,1580602.8,,,1247.270370811704,interpolated from annual,,1247.270370811704,1236.519,
2020,4,2020q4,Armenia,ARM,1900754.3,1572942.2,,,1232.569770504486,interpolated from annual,,1232.569770504486,1236.519,
2021,1,2021q1,Armenia,ARM,1282290.1,1664008,,,1193.440402947685,interpolated from annual,,1193.440402947685,1178.565,
2021,2,2021q2,Armenia,ARM,1577120.1,1732425,,,1179.034676303519,interpolated from annual,,1179.034676303519,1178.565,
2021,3,2021q3,Armenia,ARM,1909558.9,1751963.6,,,1171.362136677917,interpolated from annual,,1171.362136677917,1178.565,
2021,4,2021q4,Armenia,ARM,2222808.7,1843381.2,,,1170.422784070878,interpolated from annual,,1170.422784070878,1178.565,
2022,1,2022q1,Armenia,ARM,1493436.3,1934997.3,,,1170.085946753517,interpolated from annual,,1170.085946753517,1174.786,
2022,2,2022q2,Armenia,ARM,1899612.1,2090811.2,,,1169.146110194082,interpolated from annual,,1169.146110194082,1174.786,
2022,3,2022q3,Armenia,ARM,2373227.4,2200305,,,1174.316081720283,interpolated from annual,,1174.316081720283,1174.786,
2022,4,2022q4,Armenia,ARM,2735173.6,2275335.9,,,1185.595861332118,interpolated from annual,,1185.595861332118,1174.786,
2023,1,2023q1,Armenia,ARM,1789887.9,2290333.5,,,1203.132875,interpolated from annual,,1203.132875,1220.141,
2023,2,2023q2,Armenia,ARM,2138726.2,2348493.4,,,1214.471625,interpolated from annual,,1214.471625,1220.141,
2023,3,2023q3,Armenia,ARM,2575328.7,2393996.2,,,1225.810375,interpolated from annual,,1225.810375,1220.141,
2023,4,2023q4,Armenia,ARM,2949232.2,2420351.9,,,1237.149125,interpolated from annual,,1237.149125,1220.141,
2024,1,2024q1,Armenia,ARM,1922939.6,2435945.8,,,,,,,,
2024,2,2024q2,Armenia,ARM,2289185.6,2512949.4,,,,,,,,
1959,3,1959q3,Australia,AUS,4005,3972,72169,74010,,,,,,
1959,4,1959q4,Australia,AUS,4497,4088,82158,74689,,,,,,
1960,1,1960q1,Australia,AUS,3928,4166,71981,75061,,,,,,
1960,2,1960q2,Australia,AUS,4182,4377,74583,77132,,,,,,
1960,3,1960q3,Australia,AUS,4340,4400,76081,77299,,,,,,
1960,4,1960q4,Australia,AUS,4866,4428,84383,77147,,,,,,
1961,1,1961q1,Australia,AUS,4231,4421,74459,77384,,,,,,
1961,2,1961q2,Australia,AUS,4137,4322,73439,76533,,,,,,
1961,3,1961q3,Australia,AUS,4293,4330,74814,75979,,,,,,
1961,4,1961q4,Australia,AUS,4816,4367,84388,76853,,,,,,
1962,1,1962q1,Australia,AUS,4269,4497,75545,79003,,,,,,
1962,2,1962q2,Australia,AUS,4411,4594,77606,80518,,,,,,
1962,3,1962q3,Australia,AUS,4595,4651,79734,81165,,,,,,
1962,4,1962q4,Australia,AUS,5280,4782,91005,82625,,,,,,
1963,1,1963q1,Australia,AUS,4659,4925,80530,84537,,,,,,
1963,2,1963q2,Australia,AUS,4699,4889,80500,83443,,,,,,
1963,3,1963q3,Australia,AUS,5092,5150,85288,86868,,,,,,
1963,4,1963q4,Australia,AUS,5804,5257,97483,88721,,,,,,
1964,1,1964q1,Australia,AUS,5056,5319,84536,88573,,,,,,
1964,2,1964q2,Australia,AUS,5298,5501,87622,90767,,,,,,
1964,3,1964q3,Australia,AUS,5540,5585,90044,91324,,,,,,
1964,4,1964q4,Australia,AUS,6348,5765,102911,93918,,,,,,
1965,1,1965q1,Australia,AUS,5561,5851,90327,94713,,,,,,
1965,2,1965q2,Australia,AUS,5745,5965,92873,96199,,,,,,
1965,3,1965q3,Australia,AUS,5927,5985,94598,95911,,,,,,
1965,4,1965q4,Australia,AUS,6679,6057,105629,96146,,,,,,
1966,1,1966q1,Australia,AUS,5736,6092,90665,95868,,,,,,
1966,2,1966q2,Australia,AUS,6040,6250,94211,97178,,,,,,
1966,3,1966q3,Australia,AUS,6470,6536,98010,99923,,,,,,
1966,4,1966q4,Australia,AUS,7339,6700,111774,100580,,,,,,
1967,1,1967q1,Australia,AUS,6627,6938,100175,104514,,,,,,
1967,2,1967q2,Australia,AUS,6745,6987,99425,104367,,,,,,
1967,3,1967q3,Australia,AUS,7016,7094,104129,106324,,,,,,
1967,4,1967q4,Australia,AUS,7933,7234,119317,107245,,,,,,
1968,1,1968q1,Australia,AUS,6923,7345,100644,106288,,,,,,
1968,2,1968q2,Australia,AUS,7337,7531,106147,110381,,,,,,
1968,3,1968q3,Australia,AUS,7677,7755,109599,111835,,,,,,
1968,4,1968q4,Australia,AUS,8961,8169,129232,116009,,,,,,
1969,1,1969q1,Australia,AUS,7849,8282,109646,115211,,,,,,
1969,2,1969q2,Australia,AUS,8266,8545,112071,117494,,,,,,
1969,3,1969q3,Australia,AUS,8798,8857,117314,119435,,,,,,
1969,4,1969q4,Australia,AUS,9808,9073,134286,122195,,,,,,
1970,1,1970q1,Australia,AUS,8879,9297,119601,124721,,,,,,
1970,2,1970q2,Australia,AUS,9420,9655,122394,127244,,,,,,
1970,3,1970q3,Australia,AUS,9702,9718,125165,126976,,,,,,
1970,4,1970q4,Australia,AUS,10603,9880,139081,127571,,,,,,
1971,1,1971q1,Australia,AUS,9760,10260,123501,129118,,,,,,
1971,2,1971q2,Australia,AUS,10306,10492,125595,129678,,,,,,
1971,3,1971q3,Australia,AUS,10790,10901,130550,133732,,,,,,
1971,4,1971q4,Australia,AUS,11814,10917,146260,133310,,,,,,
1972,1,1972q1,Australia,AUS,10617,11118,126323,131719,,,,,,
1972,2,1972q2,Australia,AUS,11326,11541,130282,134654,,,,,,
1972,3,1972q3,Australia,AUS,11685,11701,132071,133972,,,,,,
1972,4,1972q4,Australia,AUS,13152,12090,149212,135375,,,,,,
1973,1,1973q1,Australia,AUS,11938,12696,131185,138889,,,,,,
1973,2,1973q2,Australia,AUS,13046,13292,134920,139153,,,,,,
1973,3,1973q3,Australia,AUS,13896,14037,136771,140543,,,,,,
1973,4,1973q4,Australia,AUS,16360,14969,158469,144057,,,,,,
1974,1,1974q1,Australia,AUS,14809,15498,137934,144098,,,,,,
1974,2,1974q2,Australia,AUS,15296,15767,136697,141173,,,,,,
1974,3,1974q3,Australia,AUS,16453,16753,138750,142848,,,,,,
1974,4,1974q4,Australia,AUS,19414,17647,157024,142999,,,,,,
1975,1,1975q1,Australia,AUS,16994,17998,136494,143547,,,,,,
1975,2,1975q2,Australia,AUS,18394,18830,145219,148093,,,,,,
1975,3,1975q3,Australia,AUS,19062,19402,142871,146450,,,,,,
1975,4,1975q4,Australia,AUS,22561,20337,159952,144247,,,,,,
1976,1,1976q1,Australia,AUS,20054,21302,142318,150648,,,,,,
1976,2,1976q2,Australia,AUS,21671,22239,147296,151093,,,,,,
1976,3,1976q3,Australia,AUS,22922,23015,150476,152319,,,,,,
1976,4,1976q4,Australia,AUS,25794,23749,166879,153639,,,,,,
1977,1,1977q1,Australia,AUS,22902,24279,144657,152806,,,,,,
1977,2,1977q2,Australia,AUS,24585,25102,151725,154972,,,,,,
1977,3,1977q3,Australia,AUS,25406,25441,152897,154303,,,,,,
1977,4,1977q4,Australia,AUS,27784,25729,166690,153827,,,,,,
1978,1,1978q1,Australia,AUS,24934,26576,145942,154894,,,,,,
1978,2,1978q2,Australia,AUS,26934,27371,153690,156195,6041.274,observed quarterly,6041.274,,,.025854645
1978,3,1978q3,Australia,AUS,27781,28289,154795,158571,6021.92,observed quarterly,6021.92,,,.0263323
1978,4,1978q4,Australia,AUS,31448,29033,173978,159860,6068.338,observed quarterly,6068.338,,,.026343292
1979,1,1979q1,Australia,AUS,29142,30490,157593,164255,6039.399,observed quarterly,6039.399,6045.50675,6110.624,.027197242
1979,2,1979q2,Australia,AUS,30380,30959,157935,161614,6086.333,observed quarterly,6086.333,6088.91825,6110.624,.026553592
1979,3,1979q3,Australia,AUS,31608,32031,160126,163116,6113.411,observed quarterly,6113.411,6132.32975,6110.624,.026681667
1979,4,1979q4,Australia,AUS,36375,33309,181576,166255,6203.351,observed quarterly,6203.351,6175.74125,6110.624,.026800837
