country,country_name,year,quarter,time,period,realGDP_empl,y
AUT,Austria,2014,2,2014.25,2014-Q2,0.018579567,-3.9856928504966347
AUT,Austria,2014,3,2014.5,2014-Q3,0.018419616,-3.9943390952778133
AUT,Austria,2014,4,2014.75,2014-Q4,0.018681848,-3.980202921738436
AUT,Austria,2015,1,2015.0,2015-Q1,0.018876923,-3.9698151082418422
AUT,Austria,2015,2,2015.25,2015-Q2,0.018762708,-3.9758839961413006
AUT,Austria,2015,3,2015.5,2015-Q3,0.018457172,-3.992302257742827
AUT,Austria,2015,4,2015.75,2015-Q4,0.01867971,-3.9803173709272164
AUT,Austria,2016,1,2016.0,2016-Q1,0.019020347,-3.9622459780775787
AUT,Austria,2016,2,2016.25,2016-Q2,0.018739529,-3.9771201358921924
AUT,Austria,2016,3,2016.5,2016-Q3,0.018525759,-3.9885931369793832
AUT,Austria,2016,4,2016.75,2016-Q4,0.018806597,-3.9735475664434134
AUT,Austria,2017,1,2017.0,2017-Q1,0.01924777,-3.9503600691146405
AUT,Austria,2017,2,2017.25,2017-Q2,0.018980384,-3.964349254182044
AUT,Austria,2017,3,2017.5,2017-Q3,0.018883027,-3.9694918027261745
AUT,Austria,2017,4,2017.75,2017-Q4,0.019059734,-3.9601773367821123
AUT,Austria,2018,1,2018.0,2018-Q1,0.019309359,-3.947165378328317
AUT,Austria,2018,2,2018.25,2018-Q2,0.01919342,-3.9531877670196556
AUT,Austria,2018,3,2018.5,2018-Q3,0.019062491,-3.9600326967457655
AUT,Austria,2018,4,2018.75,2018-Q4,0.019331455,-3.9460217169961105
AUT,Austria,2019,1,2019.0,2019-Q1,0.01969227,-3.927529106028443
AUT,Austria,2019,2,2019.25,2019-Q2,0.019430688,-3.9409016070585867
AUT,Austria,2019,3,2019.5,2019-Q3,0.019270062,-3.9492025791246084
AUT,Austria,2019,4,2019.75,2019-Q4,0.01922779,-3.95139865058277
AUT,Austria,2020,1,2020.0,2020-Q1,0.019241817,-3.9506693995341884
AUT,Austria,2020,2,2020.25,2020-Q2,0.016936298,-4.078296149650147
AUT,Austria,2020,3,2020.5,2020-Q3,0.018577091,-3.985826124054427
AUT,Austria,2020,4,2020.75,2020-Q4,0.018480262,-3.991052035379921
AUT,Austria,2021,1,2021.0,2021-Q1,0.018804241,-3.973672849480345
AUT,Austria,2021,2,2021.25,2021-Q2,0.019408712,-3.9420332415506336
AUT,Austria,2021,3,2021.5,2021-Q3,0.019414065,-3.9417574755983975
AUT,Austria,2021,4,2021.75,2021-Q4,0.019478982,-3.938419240860182
AUT,Austria,2022,1,2022.0,2022-Q1,0.019590374,-3.932716955834776
AUT,Austria,2022,2,2022.25,2022-Q2,0.019849679,-3.919567443264329
AUT,Austria,2022,3,2022.5,2022-Q3,0.019606261,-3.9319063249798583
AUT,Austria,2022,4,2022.75,2022-Q4,0.019712958,-3.9264790929742994
AUT,Austria,2023,1,2023.0,2023-Q1,0.019789288,-3.922614497781427
AUT,Austria,2023,2,2023.25,2023-Q2,0.019441141,-3.9403637882565974
AUT,Austria,2023,3,2023.5,2023-Q3,0.019069662,-3.95965658370098
AUT,Austria,2023,4,2023.75,2023-Q4,0.019111028,-3.957489728351569
AUT,Austria,2024,1,2024.0,2024-Q1,0.019396903,-3.942641864831802
AUT,Austria,2024,2,2024.25,2024-Q2,0.019192165,-3.953253156149479
AUT,Austria,2024,3,2024.5,2024-Q3,0.019030567,-3.961708803057512
BEL,Belgium,1995,1,1995.0,1995-Q1,0.017455807,-4.048082906322847
BEL,Belgium,1995,2,1995.25,1995-Q2,0.017494692,-4.045857758347465
BEL,Belgium,1995,3,1995.5,1995-Q3,0.017603926,-4.039633333632221
BEL,Belgium,1995,4,1995.75,1995-Q4,0.017657101,-4.036617253566831
BEL,Belgium,1996,1,1996.0,1996-Q1,0.017636003,-4.03781284137986
BEL,Belgium,1996,2,1996.25,1996-Q2,0.017744234,-4.031694660904724
BEL,Belgium,1996,3,1996.5,1996-Q3,0.017840633,-4.026276670396967
BEL,Belgium,1996,4,1996.75,1996-Q4,0.017926408,-4.021480346069449
BEL,Belgium,1997,1,1997.0,1997-Q1,0.017995628,-4.017626439477144
BEL,Belgium,1997,2,1997.25,1997-Q2,0.018200304,-4.006316981742183
BEL,Belgium,1997,3,1997.5,1997-Q3,0.018337335,-3.998816133508529
BEL,Belgium,1997,4,1997.75,1997-Q4,0.018415986,-3.9945361872114136
BEL,Belgium,1998,1,1998.0,1998-Q1,0.018521998,-3.9887961722137653
BEL,Belgium,1998,2,1998.25,1998-Q2,0.018480405,-3.9910442974243265
BEL,Belgium,1998,3,1998.5,1998-Q3,0.018530287,-3.988348750407619
BEL,Belgium,1998,4,1998.75,1998-Q4,0.018416261,-3.994521254644307
BEL,Belgium,1999,1,1999.0,1999-Q1,0.018147429,-4.009226381197558
BEL,Belgium,1999,2,1999.25,1999-Q2,0.018403934,-3.995190832872263
BEL,Belgium,1999,3,1999.5,1999-Q3,0.018450879,-3.9926432673540355
BEL,Belgium,1999,4,1999.75,1999-Q4,0.018771771,-3.9754010801441915
BEL,Belgium,2000,1,2000.0,2000-Q1,0.018752182,-3.976445160003235
BEL,Belgium,2000,2,2000.25,2000-Q2,0.018545141,-3.987547464941959
BEL,Belgium,2000,3,2000.5,2000-Q3,0.018578283,-3.9857619610614554
BEL,Belgium,2000,4,2000.75,2000-Q4,0.01904594,-3.9609013234830175
BEL,Belgium,2001,1,2001.0,2001-Q1,0.019096456,-3.9582525108842552
BEL,Belgium,2001,2,2001.25,2001-Q2,0.019208429,-3.9524060858686134
BEL,Belgium,2001,3,2001.5,2001-Q3,0.018925373,-3.9672517704737236
BEL,Belgium,2001,4,2001.75,2001-Q4,0.019207025,-3.952479181451481
BEL,Belgium,2002,1,2002.0,2002-Q1,0.019289296,-3.9482049483240513
BEL,Belgium,2002,2,2002.25,2002-Q2,0.019416068,-3.9416543082977973
BEL,Belgium,2002,3,2002.5,2002-Q3,0.019277826,-3.9487997554936487
BEL,Belgium,2002,4,2002.75,2002-Q4,0.01948287,-3.938219661024352
BEL,Belgium,2003,1,2003.0,2003-Q1,0.019665385,-3.928895295359676
BEL,Belgium,2003,2,2003.25,2003-Q2,0.019572895,-3.933609578008914
BEL,Belgium,2003,3,2003.5,2003-Q3,0.019565908,-3.9339666149920953
BEL,Belgium,2003,4,2003.75,2003-Q4,0.019458126,-3.9394905069642054
BEL,Belgium,2004,1,2004.0,2004-Q1,0.019812798,-3.921427186448289
BEL,Belgium,2004,2,2004.25,2004-Q2,0.019842291,-3.9199397100016724
BEL,Belgium,2004,3,2004.5,2004-Q3,0.020044129,-3.909818986064219
BEL,Belgium,2004,4,2004.75,2004-Q4,0.020011131,-3.911466610244658
BEL,Belgium,2005,1,2005.0,2005-Q1,0.019843934,-3.919856910491216
BEL,Belgium,2005,2,2005.25,2005-Q2,0.019983778,-3.912834434547729
BEL,Belgium,2005,3,2005.5,2005-Q3,0.019914757,-3.916294264280869
BEL,Belgium,2005,4,2005.75,2005-Q4,0.019961594,-3.9139451515679977
BEL,Belgium,2006,1,2006.0,2006-Q1,0.020368244,-3.8937782576630355
BEL,Belgium,2006,2,2006.25,2006-Q2,0.020394269,-3.8925013489731257
BEL,Belgium,2006,3,2006.5,2006-Q3,0.020287458,-3.897752416383866
BEL,Belgium,2006,4,2006.75,2006-Q4,0.020146733,-3.9047131377296194
BEL,Belgium,2007,1,2007.0,2007-Q1,0.020468993,-3.888844074461355
BEL,Belgium,2007,2,2007.25,2007-Q2,0.020571332,-3.883856822916913
BEL,Belgium,2007,3,2007.5,2007-Q3,0.020545984,-3.885089782928756
BEL,Belgium,2007,4,2007.75,2007-Q4,0.020368369,-3.8937721206776166
BEL,Belgium,2008,1,2008.0,2008-Q1,0.020415282,-3.8914715409334817
BEL,Belgium,2008,2,2008.25,2008-Q2,0.020588074,-3.8830433028712963
BEL,Belgium,2008,3,2008.5,2008-Q3,0.02024506,-3.8998444658076648
BEL,Belgium,2008,4,2008.75,2008-Q4,0.019847585,-3.9196729417189298
BEL,Belgium,2009,1,2009.0,2009-Q1,0.01981491,-3.9213205943636797
BEL,Belgium,2009,2,2009.25,2009-Q2,0.019946288,-3.914712218121442
BEL,Belgium,2009,3,2009.5,2009-Q3,0.02013641,-3.905225659814898
BEL,Belgium,2009,4,2009.75,2009-Q4,0.020101437,-3.9069639739352633
BEL,Belgium,2010,1,2010.0,2010-Q1,0.020108299,-3.906622663558761
BEL,Belgium,2010,2,2010.25,2010-Q2,0.020416263,-3.891423489849439
BEL,Belgium,2010,3,2010.5,2010-Q3,0.020290714,-3.897591936014914
BEL,Belgium,2010,4,2010.75,2010-Q4,0.020111565,-3.9064602562464343
BEL,Belgium,2011,1,2011.0,2011-Q1,0.020706652,-3.877300277676515
BEL,Belgium,2011,2,2011.25,2011-Q2,0.020347178,-3.894813049928226
BEL,Belgium,2011,3,2011.5,2011-Q3,0.02065298,-3.8798956600594106
BEL,Belgium,2011,4,2011.75,2011-Q4,0.020408617,-3.891798065357776
BEL,Belgium,2012,1,2012.0,2012-Q1,0.020626908,-3.8811588419491856
BEL,Belgium,2012,2,2012.25,2012-Q2,0.020478694,-3.888370250375443
BEL,Belgium,2012,3,2012.5,2012-Q3,0.02046236,-3.8891681780920395
BEL,Belgium,2012,4,2012.75,2012-Q4,0.020453898,-3.889581803410398
BEL,Belgium,2013,1,2013.0,2013-Q1,0.020578301,-3.8835181078636523
BEL,Belgium,2013,2,2013.25,2013-Q2,0.020433825,-3.890563663007354
BEL,Belgium,2013,3,2013.5,2013-Q3,0.020471191,-3.8887366982950873
BEL,Belgium,2013,4,2013.75,2013-Q4,0.020673702,-3.878892821179839
BEL,Belgium,2014,1,2014.0,2014-Q1,0.02088731,-3.8686134814514883
BEL,Belgium,2014,2,2014.25,2014-Q2,0.02076124,-3.874667492217748
BEL,Belgium,2014,3,2014.5,2014-Q3,0.020874497,-3.86922710434391
BEL,Belgium,2014,4,2014.75,2014-Q4,0.020839725,-3.870894257961387
BEL,Belgium,2015,1,2015.0,2015-Q1,0.020972615,-3.8645377398877767
BEL,Belgium,2015,2,2015.25,2015-Q2,0.021259291,-3.8509612556366553
BEL,Belgium,2015,3,2015.5,2015-Q3,0.021076612,-3.859591289288608
BEL,Belgium,2015,4,2015.75,2015-Q4,0.021134054,-3.8568696058421184
BEL,Belgium,2016,1,2016.0,2016-Q1,0.021321917,-3.8480197681544235
BEL,Belgium,2016,2,2016.25,2016-Q2,0.021338278,-3.847252729897699
BEL,Belgium,2016,3,2016.5,2016-Q3,0.021286,-3.8497056993632843
BEL,Belgium,2016,4,2016.75,2016-Q4,0.020864202,-3.869720411536296
BEL,Belgium,2017,1,2017.0,2017-Q1,0.021514762,-3.839015974802492
BEL,Belgium,2017,2,2017.25,2017-Q2,0.021370213,-3.845757242456954
BEL,Belgium,2017,3,2017.5,2017-Q3,0.021180518,-3.8546734820730064
BEL,Belgium,2017,4,2017.75,2017-Q4,0.02104084,-3.8612899679551953
BEL,Belgium,2018,1,2018.0,2018-Q1,0.021142939,-3.8564492826592085
BEL,Belgium,2018,2,2018.25,2018-Q2,0.021327388,-3.8477632106311526
BEL,Belgium,2018,3,2018.5,2018-Q3,0.020986445,-3.8638785258586337
BEL,Belgium,2018,4,2018.75,2018-Q4,0.021103056,-3.8583374148643426
BEL,Belgium,2019,1,2019.0,2019-Q1,0.021382431,-3.8451856754524605
BEL,Belgium,2019,2,2019.25,2019-Q2,0.021130672,-3.8570296447363592
BEL,Belgium,2019,3,2019.5,2019-Q3,0.021256687,-3.851083750760877
BEL,Belgium,2019,4,2019.75,2019-Q4,0.021475898,-3.840823995920893
BEL,Belgium,2020,1,2020.0,2020-Q1,0.020976659,-3.8643449355969315
BEL,Belgium,2020,2,2020.25,2020-Q2,0.018938204,-3.9665740214860277
BEL,Belgium,2020,3,2020.5,2020-Q3,0.02084749,-3.8705217216770706
BEL,Belgium,2020,4,2020.75,2020-Q4,0.020884102,-3.8687670793239426
BEL,Belgium,2021,1,2021.0,2021-Q1,0.02156451,-3.8367063711437255
BEL,Belgium,2021,2,2021.25,2021-Q2,0.02137962,-3.8453171471633962
BEL,Belgium,2021,3,2021.5,2021-Q3,0.021357598,-3.846347724396997
BEL,Belgium,2021,4,2021.75,2021-Q4,0.021508975,-3.8392849890926684
BEL,Belgium,2022,1,2022.0,2022-Q1,0.021577138,-3.8361209507462175
BEL,Belgium,2022,2,2022.25,2022-Q2,0.021871766,-3.8225586976678687
BEL,Belgium,2022,3,2022.5,2022-Q3,0.02180038,-3.8258278781463546
BEL,Belgium,2022,4,2022.75,2022-Q4,0.021742033,-3.82850788740183
BEL,Belgium,2023,1,2023.0,2023-Q1,0.021822512,-3.824813181463753
BEL,Belgium,2023,2,2023.25,2023-Q2,0.022094022,-3.8124482047870982
BEL,Belgium,2023,3,2023.5,2023-Q3,0.021802679,-3.825722426829183
BEL,Belgium,2023,4,2023.75,2023-Q4,0.021697311,-3.8305669431647664
BEL,Belgium,2024,1,2024.0,2024-Q1,0.022027545,-3.8154615633245568
BEL,Belgium,2024,2,2024.25,2024-Q2,0.021957505,-3.8186462844604008
BGR,Bulgaria,2000,1,2000.0,2000-Q1,0.004312356,-5.4462708884865085
BGR,Bulgaria,2000,2,2000.25,2000-Q2,0.0041412921,-5.486747438389164
BGR,Bulgaria,2000,3,2000.5,2000-Q3,0.0042270781,-5.466244281107325
BGR,Bulgaria,2000,4,2000.75,2000-Q4,0.0044238614,-5.420742344366794
BGR,Bulgaria,2001,1,2001.0,2001-Q1,0.0046107685,-5.379360733046994
BGR,Bulgaria,2001,2,2001.25,2001-Q2,0.0044689742,-5.410596382151089
BGR,Bulgaria,2001,3,2001.5,2001-Q3,0.0044918028,-5.405501143336727
BGR,Bulgaria,2001,4,2001.75,2001-Q4,0.0048040063,-5.338305063358099
BGR,Bulgaria,2002,1,2002.0,2002-Q1,0.0048375353,-5.331349923495238
BGR,Bulgaria,2002,2,2002.25,2002-Q2,0.0046570133,-5.369380959070149
BGR,Bulgaria,2002,3,2002.5,2002-Q3,0.0047200252,-5.355941140415874
BGR,Bulgaria,2002,4,2002.75,2002-Q4,0.0049433825,-5.309705465494575
BGR,Bulgaria,2003,1,2003.0,2003-Q1,0.0050139055,-5.295540126651409
BGR,Bulgaria,2003,2,2003.25,2003-Q2,0.0047612707,-5.347240692583116
BGR,Bulgaria,2003,3,2003.5,2003-Q3,0.004723663,-5.355170721040967
BGR,Bulgaria,2003,4,2003.75,2003-Q4,0.0050031189,-5.297693781017914
BGR,Bulgaria,2004,1,2004.0,2004-Q1,0.0051396242,-5.270775315028405
BGR,Bulgaria,2004,2,2004.25,2004-Q2,0.0049127433,-5.315922776295608
BGR,Bulgaria,2004,3,2004.5,2004-Q3,0.0049248277,-5.31346598974164
BGR,Bulgaria,2004,4,2004.75,2004-Q4,0.0051860702,-5.261779055513008
BGR,Bulgaria,2005,1,2005.0,2005-Q1,0.0054325145,-5.215353176716221
BGR,Bulgaria,2005,2,2005.25,2005-Q2,0.0051961406,-5.259839121263513
BGR,Bulgaria,2005,3,2005.5,2005-Q3,0.0051122322,-5.276119140403265
BGR,Bulgaria,2005,4,2005.75,2005-Q4,0.0053987075,-5.2215957059129865
BGR,Bulgaria,2006,1,2006.0,2006-Q1,0.0055609043,-5.191994540059837
BGR,Bulgaria,2006,2,2006.25,2006-Q2,0.0052994275,-5.2401564831264436
BGR,Bulgaria,2006,3,2006.5,2006-Q3,0.0053075468,-5.238625546714952
BGR,Bulgaria,2006,4,2006.75,2006-Q4,0.005464626,-5.209459595194079
BGR,Bulgaria,2007,1,2007.0,2007-Q1,0.0055853161,-5.1876142500321425
BGR,Bulgaria,2007,2,2007.25,2007-Q2,0.0054883664,-5.205124626938763
BGR,Bulgaria,2007,3,2007.5,2007-Q3,0.0054528997,-5.211607756752214
BGR,Bulgaria,2007,4,2007.75,2007-Q4,0.0055857804,-5.187531124799043
BGR,Bulgaria,2008,1,2008.0,2008-Q1,0.005707161,-5.166033576856503
BGR,Bulgaria,2008,2,2008.25,2008-Q2,0.0056328927,-5.179132167715391
BGR,Bulgaria,2008,3,2008.5,2008-Q3,0.00562046,-5.1813417678923015
BGR,Bulgaria,2008,4,2008.75,2008-Q4,0.005737158,-5.1607913132152285
BGR,Bulgaria,2009,1,2009.0,2009-Q1,0.005661048,-5.174146244896258
BGR,Bulgaria,2009,2,2009.25,2009-Q2,0.0055965181,-5.1856106424759725
BGR,Bulgaria,2009,3,2009.5,2009-Q3,0.0056771203,-5.171311164248296
BGR,Bulgaria,2009,4,2009.75,2009-Q4,0.0056970641,-5.167804307011281
BGR,Bulgaria,2010,1,2010.0,2010-Q1,0.0060440139,-5.108686934772832
BGR,Bulgaria,2010,2,2010.25,2010-Q2,0.0060137464,-5.113707363578934
BGR,Bulgaria,2010,3,2010.5,2010-Q3,0.0059932792,-5.117116570905628
BGR,Bulgaria,2010,4,2010.75,2010-Q4,0.0062260279,-5.079016725764923
BGR,Bulgaria,2011,1,2011.0,2011-Q1,0.0065267337,-5.031848659916254
BGR,Bulgaria,2011,2,2011.25,2011-Q2,0.0064987545,-5.036144735825734
BGR,Bulgaria,2011,3,2011.5,2011-Q3,0.006310394,-5.065557163807823
BGR,Bulgaria,2011,4,2011.75,2011-Q4,0.0064360821,-5.045835293562946
BGR,Bulgaria,2012,1,2012.0,2012-Q1,0.0067544305,-4.997556619044147
BGR,Bulgaria,2012,2,2012.25,2012-Q2,0.0065966207,-5.02119777622579
BGR,Bulgaria,2012,3,2012.5,2012-Q3,0.0063555343,-5.058429302343791
BGR,Bulgaria,2012,4,2012.75,2012-Q4,0.0064753722,-5.039749190423116
BGR,Bulgaria,2013,1,2013.0,2013-Q1,0.0066768914,-5.009102759028255
BGR,Bulgaria,2013,2,2013.25,2013-Q2,0.0064710472,-5.040417328852324
BGR,Bulgaria,2013,3,2013.5,2013-Q3,0.0063414262,-5.060651583149675
BGR,Bulgaria,2013,4,2013.75,2013-Q4,0.0065283063,-5.031607741465202
BGR,Bulgaria,2014,1,2014.0,2014-Q1,0.006608143,-5.019452602561776
BGR,Bulgaria,2014,2,2014.25,2014-Q2,0.0064595942,-5.042188780498179
BGR,Bulgaria,2014,3,2014.5,2014-Q3,0.0063106236,-5.065520780053787
BGR,Bulgaria,2014,4,2014.75,2014-Q4,0.0065215551,-5.0326424192131665
BGR,Bulgaria,2015,1,2015.0,2015-Q1,0.0066763908,-5.009177736849098
BGR,Bulgaria,2015,2,2015.25,2015-Q2,0.0065862411,-5.022772487741748
BGR,Bulgaria,2015,3,2015.5,2015-Q3,0.0064578787,-5.042454389727379
BGR,Bulgaria,2015,4,2015.75,2015-Q4,0.0065892693,-5.022312816736773
BGR,Bulgaria,2016,1,2016.0,2016-Q1,0.006834479,-4.985775037022421
BGR,Bulgaria,2016,2,2016.25,2016-Q2,0.0067539988,-4.997620534691268
BGR,Bulgaria,2016,3,2016.5,2016-Q3,0.0067430679,-4.999240279578478
BGR,Bulgaria,2016,4,2016.75,2016-Q4,0.00691375,-4.974243096655386
BGR,Bulgaria,2017,1,2017.0,2017-Q1,0.0068842415,-4.9785203199001264
BGR,Bulgaria,2017,2,2017.25,2017-Q2,0.0066361488,-5.01522348375886
BGR,Bulgaria,2017,3,2017.5,2017-Q3,0.0065705767,-5.025153672560084
BGR,Bulgaria,2017,4,2017.75,2017-Q4,0.0067262691,-5.001734657543788
BGR,Bulgaria,2018,1,2018.0,2018-Q1,0.0069273771,-4.972274022272278
BGR,Bulgaria,2018,2,2018.25,2018-Q2,0.0068362853,-4.985510779666962
BGR,Bulgaria,2018,3,2018.5,2018-Q3,0.0067706103,-4.995164048410526
BGR,Bulgaria,2018,4,2018.75,2018-Q4,0.0069152624,-4.974024368092235
BGR,Bulgaria,2019,1,2019.0,2019-Q1,0.007585682,-4.881492755919142
BGR,Bulgaria,2019,2,2019.25,2019-Q2,0.0073234425,-4.916674774673889
BGR,Bulgaria,2019,3,2019.5,2019-Q3,0.0072075119,-4.932631477395154
BGR,Bulgaria,2019,4,2019.75,2019-Q4,0.0074151424,-4.904231099261065
BGR,Bulgaria,2020,1,2020.0,2020-Q1,0.0076783379,-4.869352174515419
BGR,Bulgaria,2020,2,2020.25,2020-Q2,0.0073062438,-4.919025981332793
BGR,Bulgaria,2020,3,2020.5,2020-Q3,0.0073272022,-4.916161527624422
BGR,Bulgaria,2020,4,2020.75,2020-Q4,0.0073970892,-4.9066687075063005
BGR,Bulgaria,2021,1,2021.0,2021-Q1,0.0080652004,-4.820196719604561
BGR,Bulgaria,2021,2,2021.25,2021-Q2,0.0080872905,-4.817461523663743
BGR,Bulgaria,2021,3,2021.5,2021-Q3,0.008061314,-4.82067870845582
BGR,Bulgaria,2021,4,2021.75,2021-Q4,0.0082930829,-4.792333497180542
BGR,Bulgaria,2022,1,2022.0,2022-Q1,0.0083978474,-4.779779867878323
BGR,Bulgaria,2022,2,2022.25,2022-Q2,0.0083305147,-4.787830035996744
BGR,Bulgaria,2022,3,2022.5,2022-Q3,0.008142964,-4.810601037481986
BGR,Bulgaria,2022,4,2022.75,2022-Q4,0.0082494244,-4.797611850766535
BGR,Bulgaria,2023,1,2023.0,2023-Q1,0.0084246686,-4.7765911388289375
BGR,Bulgaria,2023,2,2023.25,2023-Q2,0.0084974254,-4.767992055485202
BGR,Bulgaria,2023,3,2023.5,2023-Q3,0.0083922818,-4.780442828852305
BGR,Bulgaria,2023,4,2023.75,2023-Q4,0.008563349,-4.760263927024484
BGR,Bulgaria,2024,1,2024.0,2024-Q1,0.0086460039,-4.750658041661157
BGR,Bulgaria,2024,2,2024.25,2024-Q2,0.0086257411,-4.753004395118342
BRA,Brazil,1996,1,1996.0,1996-Q1,0.0027766256,-5.886518901496834
BRA,Brazil,1996,2,1996.25,1996-Q2,0.0028189127,-5.871404035758214
BRA,Brazil,1996,3,1996.5,1996-Q3,0.0029124888,-5.838747305591275
BRA,Brazil,1996,4,1996.75,1996-Q4,0.0028758524,-5.851406161719874
BRA,Brazil,1997,1,1997.0,1997-Q1,0.002876349,-5.851233497389576
BRA,Brazil,1997,2,1997.25,1997-Q2,0.0028773248,-5.850894305407801
BRA,Brazil,1997,3,1997.5,1997-Q3,0.0028958512,-5.844476186994196
BRA,Brazil,1997,4,1997.75,1997-Q4,0.0029154429,-5.8377335324707
BRA,Brazil,1998,1,1998.0,1998-Q1,0.002852458,-5.859574200262822
BRA,Brazil,1998,2,1998.25,1998-Q2,0.0028890152,-5.846839596175777
BRA,Brazil,1998,3,1998.5,1998-Q3,0.0028744205,-5.851904190267213
BRA,Brazil,1998,4,1998.75,1998-Q4,0.0028315925,-5.8669160047469395
BRA,Brazil,1999,1,1999.0,1999-Q1,0.002830198,-5.867408605110093
BRA,Brazil,1999,2,1999.25,1999-Q2,0.0028280672,-5.868161768853894
BRA,Brazil,1999,3,1999.5,1999-Q3,0.0028073587,-5.875511202092868
BRA,Brazil,1999,4,1999.75,1999-Q4,0.0028124957,-5.873683040341656
BRA,Brazil,2000,1,2000.0,2000-Q1,0.0028001547,-5.878080613327204
BRA,Brazil,2000,2,2000.25,2000-Q2,0.0028049925,-5.876354413807843
BRA,Brazil,2000,3,2000.5,2000-Q3,0.0028112112,-5.874139856475633
BRA,Brazil,2000,4,2000.75,2000-Q4,0.0028112519,-5.874125378835041
BRA,Brazil,2001,1,2001.0,2001-Q1,0.0027841111,-5.8838266306970155
BRA,Brazil,2001,2,2001.25,2001-Q2,0.0027435832,-5.89849047569945
BRA,Brazil,2001,3,2001.5,2001-Q3,0.0027042718,-5.9129226081015105
BRA,Brazil,2001,4,2001.75,2001-Q4,0.0026667663,-5.926888664168372
BRA,Brazil,2002,1,2002.0,2002-Q1,0.002705548,-5.9124507994014595
BRA,Brazil,2002,2,2002.25,2002-Q2,0.0026906121,-5.917986564784759
BRA,Brazil,2002,3,2002.5,2002-Q3,0.0027070604,-5.911891956075805
BRA,Brazil,2002,4,2002.75,2002-Q4,0.002723129,-5.905973692193027
BRA,Brazil,2003,1,2003.0,2003-Q1,0.0027247223,-5.905388764316809
BRA,Brazil,2003,2,2003.25,2003-Q2,0.0026916962,-5.917583726465497
BRA,Brazil,2003,3,2003.5,2003-Q3,0.0026902645,-5.918115763064639
BRA,Brazil,2003,4,2003.75,2003-Q4,0.0026806281,-5.921704146247074
BRA,Brazil,2004,1,2004.0,2004-Q1,0.002660373,-5.929288940455305
BRA,Brazil,2004,2,2004.25,2004-Q2,0.0026953109,-5.916241719493759
BRA,Brazil,2004,3,2004.5,2004-Q3,0.0027022534,-5.913669261458003
BRA,Brazil,2004,4,2004.75,2004-Q4,0.0027072923,-5.911806294866427
BRA,Brazil,2005,1,2005.0,2005-Q1,0.0027226065,-5.906165585464965
BRA,Brazil,2005,2,2005.25,2005-Q2,0.0027352516,-5.901531854651875
BRA,Brazil,2005,3,2005.5,2005-Q3,0.0027029056,-5.913427936456031
BRA,Brazil,2005,4,2005.75,2005-Q4,0.0027244124,-5.905502507146597
BRA,Brazil,2006,1,2006.0,2006-Q1,0.0027451494,-5.897919779272188
BRA,Brazil,2006,2,2006.25,2006-Q2,0.0027412095,-5.899356032623123
BRA,Brazil,2006,3,2006.5,2006-Q3,0.0027732013,-5.887752922123512
BRA,Brazil,2006,4,2006.75,2006-Q4,0.0027957954,-5.87963863325373
BRA,Brazil,2007,1,2007.0,2007-Q1,0.0028383799,-5.864521847328428
BRA,Brazil,2007,2,2007.25,2007-Q2,0.0028763844,-5.8512211901966165
BRA,Brazil,2007,3,2007.5,2007-Q3,0.0028896923,-5.8466052531144275
BRA,Brazil,2007,4,2007.75,2007-Q4,0.0029110459,-5.839242846565565
BRA,Brazil,2008,1,2008.0,2008-Q1,0.0029172117,-5.837127016167051
BRA,Brazil,2008,2,2008.25,2008-Q2,0.0029560237,-5.823910258336983
BRA,Brazil,2008,3,2008.5,2008-Q3,0.0029876605,-5.81326463931821
BRA,Brazil,2008,4,2008.75,2008-Q4,0.0028714666,-5.852932369279024
BRA,Brazil,2009,1,2009.0,2009-Q1,0.0028359797,-5.8653678283068444
BRA,Brazil,2009,2,2009.25,2009-Q2,0.0028813186,-5.849507242392119
BRA,Brazil,2009,3,2009.5,2009-Q3,0.0029444338,-5.827838738427054
BRA,Brazil,2009,4,2009.75,2009-Q4,0.0030134656,-5.804664500404157
BRA,Brazil,2010,1,2010.0,2010-Q1,0.0030734409,-5.78495753069423
BRA,Brazil,2010,2,2010.25,2010-Q2,0.003107059,-5.774078659372701
BRA,Brazil,2010,3,2010.5,2010-Q3,0.0031295589,-5.7668632108787214
BRA,Brazil,2010,4,2010.75,2010-Q4,0.0031674893,-5.754816023833091
BRA,Brazil,2011,1,2011.0,2011-Q1,0.0031989405,-5.744935617750094
BRA,Brazil,2011,2,2011.25,2011-Q2,0.0032224201,-5.737622617872593
BRA,Brazil,2011,3,2011.5,2011-Q3,0.003221662,-5.737857903516609
BRA,Brazil,2011,4,2011.75,2011-Q4,0.0032665576,-5.724018570286206
BRA,Brazil,2012,1,2012.0,2012-Q1,0.0033277078,-5.705471560358632
BRA,Brazil,2012,2,2012.25,2012-Q2,0.0033238607,-5.706628310207626
BRA,Brazil,2012,3,2012.5,2012-Q3,0.0033548707,-5.697342048794451
BRA,Brazil,2012,4,2012.75,2012-Q4,0.003347724,-5.699474567029033
BRA,Brazil,2013,1,2013.0,2013-Q1,0.0033956,-5.685274803100461
BRA,Brazil,2013,2,2013.25,2013-Q2,0.0034004683,-5.683842121550539
BRA,Brazil,2013,3,2013.5,2013-Q3,0.003392105,-5.686304606342903
BRA,Brazil,2013,4,2013.75,2013-Q4,0.0033722611,-5.692171810048992
BRA,Brazil,2014,1,2014.0,2014-Q1,0.0034232312,-5.677170378624164
