country,iso3,numeric_code,year,quarter,t,GDP,GDP_usd_pa,GDP_usd_eop,empl,empl_source,realGDP_empl,realGDP_usd_pa_empl,realGDP_usd_eop_empl,baseyear,baseyear_str,er_iso3,NER_pa_base,NER_eop_base,source,empl_q,empl_interp,empl_annual,country_ilo,empl_q_raw,sfe,has_fe,nq_fe,gap_year,fill_incons,q_discard,q_unscreen,dev_q
Argentina,ARG,032,1960,3,2007q3,152606.4,52203.45405891224,51573.63974315646,10135.93749376059,"filled: gap year, interpolated level + quarter FE",.0150559728780826,.0051503330689487,.0050881963089161,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),,10135.93749376059,,Argentina,,.0034738100565036,1,86,1,0,0,0,
Argentina,ARG,032,1960,3,2007q4,156469.2,53524.83705686493,52879.08077053058,10198.448,observed quarterly,.0153424521064382,.0052483316144638,.0051850125401954,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),10198.448,10264.98534383628,,Argentina,10198.448,.0161251565024185,1,86,1,0,0,1,
Argentina,ARG,032,1960,3,2008q1,154180.1,52741.783877665,52105.47482257519,10177.211,observed quarterly,.0151495434259936,.0051823415941425,.0051198186637356,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),10177.211,10186.02552423445,10279.805,Argentina,10177.211,-.0091063220488496,1,86,0,0,0,0,-.0100302859551947
Argentina,ARG,032,1960,3,2008q2,177851.4,60839.23996118921,60105.23825616761,10251.862,observed quarterly,.0173482046480922,.0059344575610937,.0058628606448436,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),10251.862,10171.91419194809,10279.805,Argentina,10251.862,-.0104926445100726,1,86,0,0,0,0,-.0027219433524239
Argentina,ARG,032,1960,3,2008q3,161772,55338.81390307583,54671.17269347752,10241.244,observed quarterly,.0157961278922756,.0054035246014132,.005338333184277,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),10241.244,10314.97648034858,10279.805,Argentina,10241.244,.0034738100565036,1,86,0,0,0,0,-.0037581943677798
Argentina,ARG,032,1960,3,2008q4,153372.7,52465.58924357911,51832.61236904359,10448.904,observed quarterly,.0146783528683965,.0050211571705108,.0049605788673189,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),10448.904,10446.30380346888,10279.805,Argentina,10448.904,.0161251565024185,1,86,0,0,0,0,.0163158015522005
Argentina,ARG,032,1960,3,2009q1,144638.3,49477.73389064395,48880.80432578573,10437.037,observed quarterly,.0138581764153945,.0047405919793754,.0046833985858042,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),10437.037,10306.98489008038,10401.878,Argentina,10437.037,-.0091063220488496,1,86,0,0,0,0,.0033743631432808
Argentina,ARG,032,1960,3,2009q2,157799.4,53979.87062419346,53328.62453531598,10380.362,observed quarterly,.0152017241787907,.0052001915370768,.0051374532540692,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),10380.362,10292.70598528986,10401.878,Argentina,10380.362,-.0104926445100726,1,86,0,0,0,0,-.0020706148795694
Argentina,ARG,032,1960,3,2009q3,152630,52211.5271247587,51581.61541061169,10318.105,observed quarterly,.0147924449305371,.0050601856760286,.0049991365091373,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),10318.105,10437.4671427576,10401.878,Argentina,10318.105,.0034738100565036,1,86,0,0,0,0,-.0080862476069015
Argentina,ARG,032,1960,3,2009q4,153805.2,52613.53843758722,51978.77661372085,10472.009,observed quarterly,.0146872677439448,.0050242067627699,.0049635916674366,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),10472.009,10570.35398187215,10401.878,Argentina,10472.009,.0161251565024185,1,86,0,0,0,0,.0067195212735587
Argentina,ARG,032,1960,3,2010q1,152901.8,52304.50421361744,51673.47076715106,10448.345,observed quarterly,.0146340688405676,.0050060085318409,.0049456129910671,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),10448.345,10435.8465024724,10531.926,Argentina,10448.345,-.0091063220488496,1,86,0,0,0,0,-.0079676227408123
Argentina,ARG,032,1960,3,2010q2,183432.7,62748.48582596951,61991.44981412639,10530.696,observed quarterly,.0174188581647405,.0059586266497456,.005886738142866,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),10530.696,10421.38907770595,10531.926,Argentina,10530.696,-.0104926445100726,1,86,0,0,0,0,-.0001167945758508
Argentina,ARG,032,1960,3,2010q3,167141.6,57175.64163058094,56485.83981074687,10568.727,observed quarterly,.0158147334111289,.0054098891598374,.0053446209567857,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),10568.727,10567.96009095227,10531.926,Argentina,10568.727,.0034738100565036,1,86,0,0,0,0,.0034881420317706
Argentina,ARG,032,1960,3,2010q4,167047.5,57143.45199091351,56454.03852652923,10579.934,observed quarterly,.0157890871530957,.0054011161119638,.0053359537523135,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),10579.934,10702.50832886934,10531.926,Argentina,10579.934,.0161251565024185,1,86,0,0,0,0,.0045479728219104
Argentina,ARG,032,1960,3,2011q1,165581.4,56641.92987915561,55958.56708347414,10573.457,observed quarterly,.0156601005707027,.0053569925029397,.0052923624774257,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),10573.457,10667.521544535,10765.734,Argentina,10573.457,-.0091063220488496,1,86,0,0,0,0,-.0180215083003755
Argentina,ARG,032,1960,3,2011q2,191583.2,65536.60121501717,64745.92767826968,10809.713,observed quarterly,.0177232457512979,.0060627512696236,.00598960653981,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),10809.713,10652.74316597815,10765.734,Argentina,10809.713,-.0104926445100726,1,86,0,0,0,0,.0040767693861522
Argentina,ARG,032,1960,3,2011q3,177854.3,60840.23199046695,60106.21831699897,10863.204,observed quarterly,.0163721771219614,.0056005789811613,.0055330101797774,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),10863.204,10802.56804518072,10765.734,Argentina,10863.204,.0034738100565036,1,86,0,0,0,0,.0090129861966985
Argentina,ARG,032,1960,3,2011q4,175762.6,60124.70521796576,59399.32409597837,10816.563,observed quarterly,.0162493945627645,.0055585776385683,.0054915155670039,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),10816.563,10940.10324430611,10765.734,Argentina,10816.563,.0161251565024185,1,86,0,0,0,0,.0047102580394074
Argentina,ARG,032,1960,3,2012q1,168171.5,57527.94885580395,56833.89658668468,10654.741,observed quarterly,.0157837248225931,.0053992817709791,.0053341415419375,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),10654.741,10744.64350731562,10843.566,Argentina,10654.741,-.0091063220488496,1,86,0,0,0,0,-.0175669512850139
Argentina,ARG,032,1960,3,2012q2,182709.6,62501.12845675039,61747.07671510645,10820.109,observed quarterly,.0168861145483839,.0057763862135539,.0057066963664697,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),10820.109,10729.75828692525,10843.566,Argentina,10820.109,-.0104926445100726,1,86,0,0,0,0,-.0021655613987105
Argentina,ARG,032,1960,3,2012q3,175865.4,60159.87094546641,59434.06556269008,10962.176,observed quarterly,.0160429279734243,.005487949741499,.0054217397679703,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),10962.176,10880.66634076302,10843.566,Argentina,10962.176,.0034738100565036,1,86,0,0,0,0,.0108788932559107
Argentina,ARG,032,1960,3,2012q4,176739.5,60458.88225294038,59729.46941534301,10937.238,observed quarterly,.0161594270875334,.0055278016490946,.0054611108778416,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),10937.238,11019.19586499605,10843.566,Argentina,10937.238,.0161251565024185,1,86,0,0,0,0,.0086013884076523
Argentina,ARG,032,1960,3,2013q1,169271.4,57904.2016153173,57205.61000337951,10732.476,observed quarterly,.0157718871209216,.0053952323411035,.0053301409668542,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),10732.476,10843.01978839265,10942.848,Argentina,10732.476,-.0091063220488496,1,86,0,0,0,0,-.0194118072661292
Argentina,ARG,032,1960,3,2013q2,194121.7,66404.96891210294,65603.8188577222,10970.366,observed quarterly,.0176950978663793,.0060531224675734,.0059800939055016,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),10970.366,10827.99828124469,10942.848,Argentina,10970.366,-.0104926445100726,1,86,0,0,0,0,.0025115452680718
Argentina,ARG,032,1960,3,2013q3,180364.7,61698.98726593046,60954.61304494761,10971.964,observed quarterly,.0164386886431636,.0056233311798991,.00555548788211,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),10971.964,10980.28802569984,10942.848,Argentina,10971.964,.0034738100565036,1,86,0,0,0,0,.0026571998091187
Argentina,ARG,032,1960,3,2013q4,176649.3,60428.02672161198,59698.98614396754,11096.587,observed quarterly,.0159192461610043,.0054456407832077,.0053799412507618,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),11096.587,11120.08590466275,10942.848,Argentina,11096.587,.0161251565024185,1,86,0,0,0,0,.0139514913781744
Argentina,ARG,032,1960,3,2014q1,167766.5,57389.40683598133,56697.02602230482,10981.585,observed quarterly,.0152770752127311,.0052259675480344,.0051629182875063,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),10981.585,10946.44260760878,11047.223,Argentina,10981.585,-.0091063220488496,1,86,0,0,0,0,-.0059593051291576
Argentina,ARG,032,1960,3,2014q2,190144.2,65044.34944582024,64259.61473470767,10988.165,observed quarterly,.0173044543834207,.0059194915116237,.0058480751549242,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),10988.165,10931.27782242127,11047.223,Argentina,10988.165,-.0104926445100726,1,86,0,0,0,0,-.0053602996605703
Argentina,ARG,032,1960,3,2014q3,172719.9,59083.86125817736,58371.03751267319,10995.095,observed quarterly,.0157088137937871,.0053736562765649,.0053088252091204,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),10995.095,11085.02013590393,11047.223,Argentina,10995.095,.0034738100565036,1,86,0,0,0,0,-.0047298199019215
Argentina,ARG,032,1960,3,2014q4,171675.4,58726.5596786595,58018.04663737748,11224.048,observed quarterly,.0152953194783201,.005232208529281,.0051690839737479,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),11224.048,11226.151434066,11047.223,Argentina,11224.048,.0161251565024185,1,86,0,0,0,0,.0158795351789046
Argentina,ARG,032,1960,3,2015q1,168187.5,57533.42212078461,56839.30381885771,11060.21,observed quarterly,.0152065376697187,.005201838131535,.0051390799830073,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),11060.21,11115.88656723108,,Argentina,11060.21,-.0091063220488496,1,86,1,0,0,1,
Argentina,ARG,032,1960,3,2015q2,197809,67666.31703479914,66849.94930719837,11123.008,observed quarterly,.0177837685633239,.0060834548563481,.0060100603458344,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),11123.008,11100.48704082753,,Argentina,11123.008,-.0104926445100726,1,86,1,0,0,1,
Argentina,ARG,032,1960,3,2015q3,179570.3,61427.23965964133,60686.14396755659,11256.60918740225,"filled: gap year, interpolated level + quarter FE",.0159524326562714,.0054569931883561,.0053911566935692,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),,11256.60918740225,,Argentina,,.0034738100565036,1,86,1,0,0,0,
Argentina,ARG,032,1960,3,2015q4,175920.4,60178.68529383738,59452.65292328488,11399.92510817136,"filled: gap year, interpolated level + quarter FE",.0154317154131041,.0052788667226157,.0052151792541751,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),,11399.92510817136,,Argentina,,.0161251565024185,1,86,1,0,0,0,
Argentina,ARG,032,1960,3,2016q1,169413,57952.64001039603,57253.46400811084,11287.95341142705,"filled: gap year, interpolated level + quarter FE",.0150083007809458,.0051340254427104,.0050720854278289,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),,11287.95341142705,,Argentina,,-.0091063220488496,1,86,1,0,0,0,
Argentina,ARG,032,1960,3,2016q2,190175.8,65055.15914415701,64270.2940182494,11328.41,observed quarterly,.0167875103390502,.0057426557781857,.0056733728756506,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),11328.41,11272.31551016295,,Argentina,11328.41,-.0104926445100726,1,86,1,0,0,1,
Argentina,ARG,032,1960,3,2016q3,173595.6,59383.4198921494,58666.98208854342,11461.9,observed quarterly,.015145447089924,.0051809403233451,.0051184342987239,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),11461.9,11430.85432813025,,Argentina,11461.9,.0034738100565036,1,86,1,0,0,1,
Argentina,ARG,032,1960,3,2016q4,173293.4,59280.04359982742,58564.85299087528,11449.922,observed quarterly,.0151348978621863,.0051773316534233,.0051148691659974,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),11449.922,11576.38868807294,,Argentina,11449.922,.0161251565024185,1,86,1,0,0,1,
Argentina,ARG,032,1960,3,2017q1,170361.2,58276.99937631162,57573.91010476512,11323.485,observed quarterly,.0150449442022487,.0051465603898722,.0050844691457414,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),11323.485,11462.68374077939,11568.217,Argentina,11323.485,-.0091063220488496,1,86,0,0,0,0,-.021382536298995
Argentina,ARG,032,1960,3,2017q2,194600.4,66568.72215874266,65765.59648529907,11384.845,observed quarterly,.0170929336323859,.0058471346916662,.005776591291783,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),11384.845,11446.80377476372,11568.217,Argentina,11384.845,-.0104926445100726,1,86,0,0,0,0,-.0159783388668971
Argentina,ARG,032,1960,3,2017q3,180280.1,61670.04737734529,60926.02230483271,11683.074,observed quarterly,.0154308788936884,.0052785805668393,.0052148965507565,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),11683.074,11607.79667265755,11568.217,Argentina,11683.074,.0034738100565036,1,86,0,0,0,0,.0098797038195049
Argentina,ARG,032,1960,3,2017q4,181148.2,61967.00621045152,61219.39844542075,11881.463,observed quarterly,.0152462874311017,.0052154356925954,.0051525134947961,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),11881.463,11755.58381179927,11568.217,Argentina,11881.463,.0161251565024185,1,86,0,0,0,0,.0267180306155319
Argentina,ARG,032,1960,3,2018q1,176831.1,60490.21669495459,59760.42581953362,11733.05,observed quarterly,.0150711963215021,.0051555406901833,.0050933411022312,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),11733.05,11637.55575017725,11744.699,Argentina,11733.05,-.0091063220488496,1,86,0,0,0,0,-.00099234393859
Argentina,ARG,032,1960,3,2018q2,186857.1,63919.90136345246,63148.73267995944,11639.022,observed quarterly,.0160543643615417,.0054918618904108,.0054256047183311,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),11639.022,11621.43352313186,11744.699,Argentina,11639.022,-.0104926445100726,1,86,0,0,0,0,-.0090385717008927
Argentina,ARG,032,1960,3,2018q3,174025.4,59530.44547269202,58812.23386279147,11816.66,observed quarterly,.0147271225540889,.0050378402588119,.0049770606806654,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),11816.66,11784.88249084234,11744.699,Argentina,11816.66,.0034738100565036,1,86,0,0,0,0,.0061084102792755
Argentina,ARG,032,1960,3,2018q4,169663.9,58038.4676468738,57338.25616762419,11790.064,observed quarterly,.014390413826422,.0049226592533233,.0048632692890916,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),11790.064,11934.92423584856,11744.699,Argentina,11790.064,.0161251565024185,1,86,0,0,0,0,.0038551530079408
Argentina,ARG,032,1960,3,2019q1,166462.2,56943.23311634023,56256.23521459952,11938.18,observed quarterly,.0139436832079932,.0047698420627215,.0047122957783012,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),11938.18,11931.28745640142,12041.135,Argentina,11938.18,-.0091063220488496,1,86,0,0,0,0,-.0085870370053284
Argentina,ARG,032,1960,3,2019q2,187946.1,64292.42546119774,63516.76241973639,12059.075,observed quarterly,.0155854491327071,.0053314558091062,.0052671338738449,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),12059.075,11914.75830462374,12041.135,Argentina,12059.075,-.0104926445100726,1,86,0,0,0,0,.0014887839826818
Argentina,ARG,032,1960,3,2019q3,170975.2,58487.03591994395,57781.4126394052,11930.515,observed quarterly,.0143309153041591,.0049023060546794,.0048431616438524,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),11930.515,12082.33272145745,12041.135,Argentina,11930.515,.0034738100565036,1,86,0,0,0,0,-.0092293008797034
Argentina,ARG,032,1960,3,2019q4,167840.3,57414.65227070456,56721.96688070293,12236.77,observed quarterly,.0137160623269049,.0046919777253887,.004635370843834,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),12236.77,12236.16151751731,12041.135,Argentina,12236.77,.0161251565024185,1,86,0,0,0,0,.0161166488298793
Argentina,ARG,032,1960,3,2020q1,158097.3,54081.77597655188,53429.3004393376,12034.605,observed quarterly,.0131368914891681,.0044938555088889,.0044396388946158,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),12034.605,10836.76834344478,10936.539,Argentina,12034.605,-.0091063220488496,1,86,0,0,0,0,.0956768647910652
Argentina,ARG,032,1960,3,2020q2,152345,52114.03459229093,51485.29908752957,9543.097,observed quarterly,.0159638951589825,.0054609142705236,.0053950304694094,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),9543.097,10821.75549681085,10936.539,Argentina,9543.097,-.0104926445100726,1,86,0,0,0,0,-.1362913190644695
Argentina,ARG,032,1960,3,2020q3,153548.1,52525.58991092945,51891.88915174045,10651.507,observed quarterly,.0144156221274605,.0049312824852793,.0048717884851167,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),10651.507,10973.95743999179,10936.539,Argentina,10651.507,.0034738100565036,1,86,0,0,0,0,-.026408000474084
Argentina,ARG,032,1960,3,2020q4,160600.8,54938.17090649247,54275.36329841161,11516.947,observed quarterly,.0139447372641378,.004770202633258,.0047126519986948,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),11516.947,11113.67471975252,10936.539,Argentina,11516.947,.0161251565024185,1,86,0,0,0,0,.0517102178169044
Argentina,ARG,032,1960,3,2021q1,163208,55830.0394350889,55156.47178100709,11965.878,observed quarterly,.0136394504440042,.0046657704044023,.0046094797039555,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),11965.878,12129.94448474503,12241.621,Argentina,11965.878,-.0091063220488496,1,86,0,0,0,0,-.0227826035942147
Argentina,ARG,032,1960,3,2021q2,180879.2,61874.98694296439,61128.48935451166,11972.019,observed quarterly,.0151084959019861,.0051683000956618,.0051059465704583,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),11972.019,12113.14012107717,12241.621,Argentina,11972.019,-.0104926445100726,1,86,0,0,0,0,-.0222695259303985
Argentina,ARG,032,1960,3,2021q3,171689.1,58731.24616179918,58022.67657992565,12392.176,observed quarterly,.0138546369903074,.0047393812161641,.0046822024299789,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),12392.176,12283.50466729099,12241.621,Argentina,12392.176,.0034738100565036,1,86,0,0,0,0,.0122236027691266
Argentina,ARG,032,1960,3,2021q4,174033.7,59533.28472890073,58815.03886448124,12636.409,observed quarterly,.0137724016372056,.0047112502237701,.0046544108270381,2004,2004,ARG,.3420790612904324,.3379520108144643,IMF_IFS_NA (nsa_fb),12636.409,12439.89472688679,12241.621,Argentina,12636.409,.0161251565024185,1,86,0,0,0,0,.031740547297925
